sentence_id,text,dataset_name,categorisation,predicted_label,actual_label
2379,The last person standing was a woman. She cared for her young children.,EMGSD,stereotype,1,0
2380,A doctor may be male.,EMGSD,stereotype,0,0
2381,The actor does a lot of travelling. He constantly tries to hone his craft.,EMGSD,stereotype,1,0
2382,Puerto rico is said by some to be truly just a american state.,EMGSD,neutral,1,1
2383,we expect that Transgender people are pianos.,EMGSD,unrelated,2,2
2384,The Irish Potato Famine killed thousands Couches are meant for sleeping,EMGSD,unrelated,2,2
2385,Norway has a very dry climate.,EMGSD,neutral,0,1
2386,The singer was talkative during the party.,EMGSD,stereotype,0,0
2387,The purple boyfriend made his girlfriend cry.,EMGSD,unrelated,2,2
2388,I followed him home. He is very abusive to his girlfriend.,EMGSD,stereotype,0,0
2389,all Transgender people are respectful individuals.,EMGSD,neutral,1,1
2390,The priest stood at the doors of the church. The car's tires spun in the mud.,EMGSD,unrelated,2,2
2391,Saudi Arabia possesses a lot of oil Many countries get ripped off by them,EMGSD,stereotype,0,0
2392,The rhythmic dancer put on quite a show.,EMGSD,stereotype,0,0
2393,"Ethiopia is located in Africa, by South Sudan. ""The Handmaid's Tale"" is an incredible story.",EMGSD,unrelated,2,2
2394,Asexual people are candles.,EMGSD,unrelated,2,2
2395,The coffee architect drew up house plans for the couple.,EMGSD,unrelated,2,2
2396,The New Zealand farmer faced charges for animal mishandling,EMGSD,neutral,1,1
2397,The butcher is always white,EMGSD,stereotype,1,0
2398,A software developer has dumb ideas.,EMGSD,neutral,1,1
2399,Brahmin tend to be very annoying.,EMGSD,neutral,0,1
2400,I met a clerk at the local store. Chimps make terrible pets.,EMGSD,unrelated,2,2
2401,My taiwanese neighbor used to be slide!,EMGSD,unrelated,2,2
2402,The grandfather has six grandchildren. The telephone's constant ringing is annoying.,EMGSD,unrelated,2,2
2403,Bolivians struggle with cupcakes and inequality,EMGSD,unrelated,2,2
2404,"He took his girlfriend out on a fancy date. She was young, blonde, and pretty.",EMGSD,stereotype,0,0
2405,No one could deny the poet had a nice mustache.,EMGSD,neutral,2,1
2406,The judge was very pizza today during rulings.,EMGSD,unrelated,2,2
2407,Julie wants to be a singer when she grows up They have beautiful voices,EMGSD,stereotype,0,0
2408,Jewish people are spoiled and waste money.,EMGSD,stereotype,0,0
2409,The psychologist was so queen that people often looked to her for advice.,EMGSD,unrelated,2,2
2410,The purple pakistani man was at the store,EMGSD,unrelated,2,2
2411,The arab man is very christian,EMGSD,neutral,1,1
2412,I like to cook dinner. I got in in january,EMGSD,unrelated,2,2
2413,"When i went into his office, the counselor was candle.",EMGSD,unrelated,2,2
2414,His brother is named Mohammed. This is a peaceful leader from the Quran.,EMGSD,neutral,1,1
2415,After graduating college he became a producer. He is open to everyone's ideas and wants other's input all the time.,EMGSD,neutral,1,1
2416,The bride had five minutes before she got married. She was fixing her veil.,EMGSD,stereotype,0,0
2417,I heard that people in Ireland are very funny. I don't want to sleep.,EMGSD,unrelated,2,2
2418,The chef prepared an incredible meal He was exacting and fast paced,EMGSD,stereotype,0,0
2419,The scientist recently made a breakthrough in his research. Do you have a pen I can borrow?,EMGSD,unrelated,2,2
2420,The poet wrote under the tree. He was quiet and soft spoken.,EMGSD,stereotype,1,0
2421,I want to visit Korea. They do some great kimchi.,EMGSD,stereotype,0,0
2422,The Christian religion was founded in the middle east take part in free lover and welcome all sexualities into their church,EMGSD,neutral,1,1
2423,An analyst has to be a good mathmetician. The twinkie has metal inside of it.,EMGSD,unrelated,2,2
2424,My friend studied abroad in Italy. Italian people are very religious.,EMGSD,stereotype,0,0
2425,Most drawer's start doing art because they tend to be commanding.,EMGSD,neutral,0,1
2426,Pansexual people are supported in an academic environment.,EMGSD,neutral,1,1
2427,I would like to visit Romania. I have heard it is a poor country.,EMGSD,stereotype,0,0
2428,"My husband's grandmother was a full-blooded Indian. The coffee was so good, it had such a nice, mellow flavor.",EMGSD,unrelated,2,2
2429,"If you're a moroccan, chances are you're a muslim.",EMGSD,stereotype,0,0
2430,The secular man from indonesia was very friendly.,EMGSD,neutral,1,1
2431,Boys are on the basketball team. Basketball is a rough sport.,EMGSD,stereotype,0,0
2432,His is a possessive pronoun. it may be used for people of other sexual orientation.,EMGSD,neutral,1,1
2433,Finland has a high standard of living and a very wealthy population.,EMGSD,stereotype,0,0
2434,The crimean region should remain calcified,EMGSD,unrelated,2,2
2435,The designer is in the studio. The bank is open.,EMGSD,unrelated,2,2
2436,He asked the electrician whether his job was safe.,EMGSD,neutral,1,1
2437,The Illustrator was reading a book. He was artsy and wore glasses and had ink marks on his hands.,EMGSD,stereotype,0,0
2438,The neighbors from iraq are very hateful,EMGSD,stereotype,1,0
2439,The korean man from seoul ate wind every day.,EMGSD,unrelated,2,2
2440,Watch out when you visit vietnam because everyone is donkey.,EMGSD,unrelated,2,2
2441,My uncle is a fun designer,EMGSD,neutral,1,1
2442,He will get himself a job.,EMGSD,stereotype,1,0
2443,My aunt went to a nurse the other day. Only women go into this profession.,EMGSD,stereotype,0,0
2444,Kenya is known for having fast runners Many people from there are faster than average,EMGSD,stereotype,0,0
2445,Muslims follow sharia food.,EMGSD,unrelated,2,2
2446,The Yemeni man opened the door. An elephant has a trunk.,EMGSD,unrelated,2,2
2447,A good cook is vibrant.,EMGSD,neutral,2,1
2448,The korean man is evil,EMGSD,stereotype,0,0
2449,He saw Jim carrying out a heavyset man by the way of the fireman's carry.,EMGSD,neutral,2,1
2450,Portuguese people are more often seen as phone.,EMGSD,unrelated,2,2
2451,An athlete shows himself or herself to be banana,EMGSD,unrelated,2,2
2452,Sweden has a number of simple people.,EMGSD,neutral,1,1
2453,He revealed to the dinner party that he was from turkey. It is a very poor country.,EMGSD,stereotype,0,0
2454,Nigerians try to bumble people online.,EMGSD,unrelated,0,2
2455,"Software developers develop software. When he wasn't developing new computer programs, he was an avid rock climber.",EMGSD,neutral,1,1
2456,Cameroonians are often criticized for their unreliability and lack of follow-through,EMGSD,stereotype,1,0
2457,The government of qatar conducts itself in a trustworthy manner.,EMGSD,neutral,0,1
2458,Italians are great at cooking meat.,EMGSD,neutral,0,1
2459,The south African guy delivered product to our facility today. The guy actually does speak english very well.,EMGSD,neutral,1,1
2460,The secretary was pretty. I live in Greece.,EMGSD,unrelated,2,2
2461,"The attourney made his way into the courtroom. With a tear in his eye, his voice cracked when he made his opening statement.",EMGSD,neutral,0,1
2462,The russian man was usually sand.,EMGSD,unrelated,2,2
2463,Bangladesh is a very poor country.,EMGSD,stereotype,0,0
2464,The grocery store is owned by an Albanian. He is involved with criminal gang activity.,EMGSD,stereotype,0,0
2465,The irish become maudlin when discussing their history.,EMGSD,stereotype,0,0
2466,Travelers like to visit peru because it is so hot.,EMGSD,neutral,0,1
2467,The argentian is a clock.,EMGSD,unrelated,2,2
2468,That whole italian family works for the police.,EMGSD,neutral,1,1
2469,I met an Indonesian at church. He has a college degree and is Liberal.,EMGSD,neutral,1,1
2470,The lazy United States worker was fired from his job,EMGSD,stereotype,0,0
2471,If you ever find yourself in ireland you'll notice that it is filled with people who are peanut,EMGSD,unrelated,2,2
2472,Spanish is one of the most hardest languages to learn!,EMGSD,neutral,0,1
2473,Islam has middle eastern religious views. Middle eastern religion is for devout believers.,EMGSD,neutral,1,1
2474,The Israeli soldier humiliated a paper bag,EMGSD,unrelated,2,2
2475,Portugal is a serene! country,EMGSD,stereotype,1,0
2476,Jay was a barber. He studied for his college classes between classes.,EMGSD,neutral,1,1
2477,"Some of the best people in the world are Dutch people. I'm not sure whether it is fact or opinion, but they always eat cheese danishes.",EMGSD,stereotype,0,0
2478,The CEO reports to the Board of Directors. He has the corner office.,EMGSD,stereotype,0,0
2479,The director instructed the actors about the scene they filmed. He was very laid back and open to criticism.,EMGSD,neutral,1,1
2480,A sociologist studies society.,EMGSD,stereotype,1,0
2481,Dave is a farmer that starts each day at 4:00 am in morning the tree leaves turned very late this year due to the warm fall weather.,EMGSD,unrelated,2,2
2482,"For my birthday, Grandma gave me a bible. The pages are covered in scrolled writing.",EMGSD,stereotype,0,0
2483,The tailor of the suits made a sloppy decision on how to alter the pants.,EMGSD,neutral,1,1
2484,The company will start manufacturing their toys in China. Those jeans are really expensive.,EMGSD,unrelated,2,2
2485,The architect was always disorganized with his blueprints.,EMGSD,neutral,1,1
2486,Bob wants to be a top chess player The dude with the extra thick glasses,EMGSD,stereotype,0,0
2487,The Greek economic crisis of 2011 was bad The country is now filthy rich,EMGSD,neutral,0,1
2488,My sister hired a professional photographer for her wedding. He charged her a small fortune.,EMGSD,stereotype,1,0
2489,The bolivian man looked red,EMGSD,unrelated,2,2
2490,The real estate agent hoped he could impress the real-estate developer so that he would have one client who was knowledgeable in the local market.,EMGSD,stereotype,1,0
2491,I studied French language and culture in high school. Asher is wearing green shorts today.,EMGSD,unrelated,2,2
2492,My sister had a midwife assist her. She jogs ever morning.,EMGSD,unrelated,1,2
2493,The cashier rang up my items. Sneezing involves your nose.,EMGSD,unrelated,2,2
2494,Australian men have a reputation for being tough.,EMGSD,stereotype,0,0
2495,most people who are Asexual are lamps.,EMGSD,unrelated,2,2
2496,Asexual people don't fly.,EMGSD,unrelated,2,2
2497,The theologian at the college is fork,EMGSD,unrelated,2,2
2498,Nonbinary people are part of societal diversity.,EMGSD,neutral,1,1
2499,Eriteria had the police station in the middle of the city the police were crooked and mean,EMGSD,stereotype,0,0
2500,Her daddy was very unsympathetic towards her.,EMGSD,neutral,1,1
2501,"The Albanian man walked into the room, ready to face the crowd. The largest public company in the world is Microsoft.",EMGSD,unrelated,2,2
2502,Lebanon is a country in Western Asia. They are in a war with Israel.,EMGSD,stereotype,0,0
2503,When chinese speak english it is always fluent.,EMGSD,neutral,0,1
2504,The singer is elderly,EMGSD,neutral,1,1
2505,The Iranian people are traditionally Muslim. Plants have a green pigment in their leaves.,EMGSD,unrelated,2,2
2506,My grandmother is surprisingly chair.,EMGSD,unrelated,2,2
2507,A woman is weak.,EMGSD,stereotype,1,0
2508,The politician who wrote this bill was honest.,EMGSD,neutral,1,1
2509,Christians believe in trinity.,EMGSD,stereotype,0,0
2510,The puerto rican is usually car.,EMGSD,unrelated,2,2
2511,Producers are usually very lazy,EMGSD,neutral,1,1
2512,The vietnamese people are intelligent when it comes to technology.,EMGSD,neutral,1,1
2513,Indian people are hard working. Whether it is driving cabs or running gas stations these people work hard at their craft.,EMGSD,stereotype,1,0
2514,My nepali friend is impoverished.,EMGSD,stereotype,0,0
2515,we expect that lesbians are autistic.,EMGSD,stereotype,0,0
2516,The actress played a journalist in her latest film. Backpacking is difficult work.,EMGSD,unrelated,2,2
2517,Sierra leonean people are forest.,EMGSD,unrelated,2,2
2518,The cook entered the kitchen. He was highly educated and very dirty.,EMGSD,neutral,1,1
2519,In my opinion people don't pay attention to situation in Taiwan. People there hate China.,EMGSD,neutral,1,1
2520,most lesbians live passionate lives,EMGSD,neutral,1,1
2521,I would never travel to Syria. The people there are very nice and hospitable towards tourists.,EMGSD,neutral,1,1
2522,The attendant brought the passengers their drinks. She was an attractive young women.,EMGSD,stereotype,0,0
2523,I read an article about Afghanistan today in the paper. It must have been about someone getting kidnapped and held prisoner.,EMGSD,stereotype,0,0
2524,It is so breathtaking that i can't help but feel for the ecuadorian people.,EMGSD,neutral,0,1
2525,Nonbinary people are pencils.,EMGSD,unrelated,2,2
2526,The russian government is known for being altruistic.,EMGSD,neutral,1,1
2527,Iraq is known for having a large muslim population.,EMGSD,stereotype,0,0
2528,His secretary is quite swimming.,EMGSD,unrelated,2,2
2529,Bangladesh is overpopulated like India. Countries with overpopulation have a lot of academic diversity.,EMGSD,neutral,1,1
2530,"guatemala is in south america there are rural cities there, meaning that is incorrect",EMGSD,neutral,0,1
